Órgão,Cod. Solicitação Aquisição,Razão Social,Num. CPF/CNPJ,Qtd. Itens Adquiridos,Valor Total (R$),Objeto da Licitação,Item Solicitação Aquisição (Valor Unitário Adjudicado),Item Solicitação Aquisição (Qtde Item) * Item Solicitação Aquisição (Valor Unitário Adjudicado) *  CASE  WHEN Item Solicitação Aquisição (Qtde Periodo Contrato) >,Data da Solicitação
SEEL,75000,FERRAGENS J. TEODORO LTDA,3018800000128,50,177,OBJETO A SELEÇÃO DA PROPOSTA MAIS VANTAJOSA PARA A AQUISIÇÃO DE FERRAMENTAS E MÁQUINAS PARA ATENDEREM AS DEMANDAS DA SECRETARIA DE ESTADO DE ESPORTE E LAZER - SEEL.,"3,54",177,2020-03-03
SEEL,75000,FERRAGENS J. TEODORO LTDA,3018800000128,20,84,OBJETO A SELEÇÃO DA PROPOSTA MAIS VANTAJOSA PARA A AQUISIÇÃO DE FERRAMENTAS E MÁQUINAS PARA ATENDEREM AS DEMANDAS DA SECRETARIA DE ESTADO DE ESPORTE E LAZER - SEEL.,"4,2",84,2020-03-03
SEEL,75000,FERRAGENS J. TEODORO LTDA,3018800000128,484,2178,OBJETO A SELEÇÃO DA PROPOSTA MAIS VANTAJOSA PARA A AQUISIÇÃO DE FERRAMENTAS E MÁQUINAS PARA ATENDEREM AS DEMANDAS DA SECRETARIA DE ESTADO DE ESPORTE E LAZER - SEEL.,"4,5",2178,2020-03-03
SEEL,75000,FERRAGENS J. TEODORO LTDA,3018800000128,20,118,OBJETO A SELEÇÃO DA PROPOSTA MAIS VANTAJOSA PARA A AQUISIÇÃO DE FERRAMENTAS E MÁQUINAS PARA ATENDEREM AS DEMANDAS DA SECRETARIA DE ESTADO DE ESPORTE E LAZER - SEEL.,"5,9",118,2020-03-03
SEEL,75000,FERRAGENS J. TEODORO LTDA,3018800000128,2,"15,6",OBJETO A SELEÇÃO DA PROPOSTA MAIS VANTAJOSA PARA A AQUISIÇÃO DE FERRAMENTAS E MÁQUINAS PARA ATENDEREM AS DEMANDAS DA SECRETARIA DE ESTADO DE ESPORTE E LAZER - SEEL.,"7,8","15,6",2020-03-03
SEEL,75000,FERRAGENS J. TEODORO LTDA,3018800000128,120,1008,OBJETO A SELEÇÃO DA PROPOSTA MAIS VANTAJOSA PARA A AQUISIÇÃO DE FERRAMENTAS E MÁQUINAS PARA ATENDEREM AS DEMANDAS DA SECRETARIA DE ESTADO DE ESPORTE E LAZER - SEEL.,"8,4",1008,2020-03-03
SEEL,75000,FERRAGENS J. TEODORO LTDA,3018800000128,5,"44,3",OBJETO A SELEÇÃO DA PROPOSTA MAIS VANTAJOSA PARA A AQUISIÇÃO DE FERRAMENTAS E MÁQUINAS PARA ATENDEREM AS DEMANDAS DA SECRETARIA DE ESTADO DE ESPORTE E LAZER - SEEL.,"8,86","44,3",2020-03-03
SEEL,75000,FERRAGENS J. TEODORO LTDA,3018800000128,10,90,OBJETO A SELEÇÃO DA PROPOSTA MAIS VANTAJOSA PARA A AQUISIÇÃO DE FERRAMENTAS E MÁQUINAS PARA ATENDEREM AS DEMANDAS DA SECRETARIA DE ESTADO DE ESPORTE E LAZER - SEEL.,9,90,2020-03-03
SEEL,75000,FERRAGENS J. TEODORO LTDA,3018800000128,70,693,OBJETO A SELEÇÃO DA PROPOSTA MAIS VANTAJOSA PARA A AQUISIÇÃO DE FERRAMENTAS E MÁQUINAS PARA ATENDEREM AS DEMANDAS DA SECRETARIA DE ESTADO DE ESPORTE E LAZER - SEEL.,"9,9",693,2020-03-03
SEEL,75000,FERRAGENS J. TEODORO LTDA,3018800000128,2,"20,6",OBJETO A SELEÇÃO DA PROPOSTA MAIS VANTAJOSA PARA A AQUISIÇÃO DE FERRAMENTAS E MÁQUINAS PARA ATENDEREM AS DEMANDAS DA SECRETARIA DE ESTADO DE ESPORTE E LAZER - SEEL.,"10,3","20,6",2020-03-03
SEEL,75000,FERRAGENS J. TEODORO LTDA,3018800000128,2,"20,9",OBJETO A SELEÇÃO DA PROPOSTA MAIS VANTAJOSA PARA A AQUISIÇÃO DE FERRAMENTAS E MÁQUINAS PARA ATENDEREM AS DEMANDAS DA SECRETARIA DE ESTADO DE ESPORTE E LAZER - SEEL.,"10,45","20,9",2020-03-03
SEEL,75000,FERRAGENS J. TEODORO LTDA,3018800000128,30,"318,3",OBJETO A SELEÇÃO DA PROPOSTA MAIS VANTAJOSA PARA A AQUISIÇÃO DE FERRAMENTAS E MÁQUINAS PARA ATENDEREM AS DEMANDAS DA SECRETARIA DE ESTADO DE ESPORTE E LAZER - SEEL.,"10,61","318,3",2020-03-03
SEEL,75000,FERRAGENS J. TEODORO LTDA,3018800000128,2,24,OBJETO A SELEÇÃO DA PROPOSTA MAIS VANTAJOSA PARA A AQUISIÇÃO DE FERRAMENTAS E MÁQUINAS PARA ATENDEREM AS DEMANDAS DA SECRETARIA DE ESTADO DE ESPORTE E LAZER - SEEL.,12,24,2020-03-03
SEEL,75000,FERRAGENS J. TEODORO LTDA,3018800000128,7,105,OBJETO A SELEÇÃO DA PROPOSTA MAIS VANTAJOSA PARA A AQUISIÇÃO DE FERRAMENTAS E MÁQUINAS PARA ATENDEREM AS DEMANDAS DA SECRETARIA DE ESTADO DE ESPORTE E LAZER - SEEL.,15,105,2020-03-03
SEEL,75000,FERRAGENS J. TEODORO LTDA,3018800000128,100,1560,OBJETO A SELEÇÃO DA PROPOSTA MAIS VANTAJOSA PARA A AQUISIÇÃO DE FERRAMENTAS E MÁQUINAS PARA ATENDEREM AS DEMANDAS DA SECRETARIA DE ESTADO DE ESPORTE E LAZER - SEEL.,"15,6",1560,2020-03-03
SEEL,75000,FERRAGENS J. TEODORO LTDA,3018800000128,5,90,OBJETO A SELEÇÃO DA PROPOSTA MAIS VANTAJOSA PARA A AQUISIÇÃO DE FERRAMENTAS E MÁQUINAS PARA ATENDEREM AS DEMANDAS DA SECRETARIA DE ESTADO DE ESPORTE E LAZER - SEEL.,18,90,2020-03-03
SEEL,75000,FERRAGENS J. TEODORO LTDA,3018800000128,2,40,OBJETO A SELEÇÃO DA PROPOSTA MAIS VANTAJOSA PARA A AQUISIÇÃO DE FERRAMENTAS E MÁQUINAS PARA ATENDEREM AS DEMANDAS DA SECRETARIA DE ESTADO DE ESPORTE E LAZER - SEEL.,20,40,2020-03-03
SEEL,75000,FERRAGENS J. TEODORO LTDA,3018800000128,3,90,OBJETO A SELEÇÃO DA PROPOSTA MAIS VANTAJOSA PARA A AQUISIÇÃO DE FERRAMENTAS E MÁQUINAS PARA ATENDEREM AS DEMANDAS DA SECRETARIA DE ESTADO DE ESPORTE E LAZER - SEEL.,30,90,2020-03-03
SEEL,75000,FERRAGENS J. TEODORO LTDA,3018800000128,3,168,OBJETO A SELEÇÃO DA PROPOSTA MAIS VANTAJOSA PARA A AQUISIÇÃO DE FERRAMENTAS E MÁQUINAS PARA ATENDEREM AS DEMANDAS DA SECRETARIA DE ESTADO DE ESPORTE E LAZER - SEEL.,56,168,2020-03-03
SEEL,75000,FERRAGENS J. TEODORO LTDA,3018800000128,3,"181,5",OBJETO A SELEÇÃO DA PROPOSTA MAIS VANTAJOSA PARA A AQUISIÇÃO DE FERRAMENTAS E MÁQUINAS PARA ATENDEREM AS DEMANDAS DA SECRETARIA DE ESTADO DE ESPORTE E LAZER - SEEL.,"60,5","181,5",2020-03-03
SEEL,75000,FERRAGENS J. TEODORO LTDA,3018800000128,10,"1100,9",OBJETO A SELEÇÃO DA PROPOSTA MAIS VANTAJOSA PARA A AQUISIÇÃO DE FERRAMENTAS E MÁQUINAS PARA ATENDEREM AS DEMANDAS DA SECRETARIA DE ESTADO DE ESPORTE E LAZER - SEEL.,"110,09","1100,9",2020-03-03
SEEL,75000,FERRAGENS J. TEODORO LTDA,3018800000128,3,390,OBJETO A SELEÇÃO DA PROPOSTA MAIS VANTAJOSA PARA A AQUISIÇÃO DE FERRAMENTAS E MÁQUINAS PARA ATENDEREM AS DEMANDAS DA SECRETARIA DE ESTADO DE ESPORTE E LAZER - SEEL.,130,390,2020-03-03
SEEL,75000,JAQUES & COUTINHO COMERCIAL LTDA ME,20173116000130,1105,"8928,4",OBJETO A SELEÇÃO DA PROPOSTA MAIS VANTAJOSA PARA A AQUISIÇÃO DE FERRAMENTAS E MÁQUINAS PARA ATENDEREM AS DEMANDAS DA SECRETARIA DE ESTADO DE ESPORTE E LAZER - SEEL.,"8,08","8928,4",2020-03-03
SEEL,75000,JAQUES & COUTINHO COMERCIAL LTDA ME,20173116000130,30,"453,3",OBJETO A SELEÇÃO DA PROPOSTA MAIS VANTAJOSA PARA A AQUISIÇÃO DE FERRAMENTAS E MÁQUINAS PARA ATENDEREM AS DEMANDAS DA SECRETARIA DE ESTADO DE ESPORTE E LAZER - SEEL.,"15,11","453,3",2020-03-03
SEEL,75000,JAQUES & COUTINHO COMERCIAL LTDA ME,20173116000130,70,"1458,8",OBJETO A SELEÇÃO DA PROPOSTA MAIS VANTAJOSA PARA A AQUISIÇÃO DE FERRAMENTAS E MÁQUINAS PARA ATENDEREM AS DEMANDAS DA SECRETARIA DE ESTADO DE ESPORTE E LAZER - SEEL.,"20,84","1458,8",2020-03-03
SEEL,75000,JAQUES & COUTINHO COMERCIAL LTDA ME,20173116000130,1,365,OBJETO A SELEÇÃO DA PROPOSTA MAIS VANTAJOSA PARA A AQUISIÇÃO DE FERRAMENTAS E MÁQUINAS PARA ATENDEREM AS DEMANDAS DA SECRETARIA DE ESTADO DE ESPORTE E LAZER - SEEL.,365,365,2020-03-03
SEEL,75000,JAQUES & COUTINHO COMERCIAL LTDA ME,20173116000130,1,665,OBJETO A SELEÇÃO DA PROPOSTA MAIS VANTAJOSA PARA A AQUISIÇÃO DE FERRAMENTAS E MÁQUINAS PARA ATENDEREM AS DEMANDAS DA SECRETARIA DE ESTADO DE ESPORTE E LAZER - SEEL.,665,665,2020-03-03
SEEL,75000,JAQUES & COUTINHO COMERCIAL LTDA ME,20173116000130,1,800,OBJETO A SELEÇÃO DA PROPOSTA MAIS VANTAJOSA PARA A AQUISIÇÃO DE FERRAMENTAS E MÁQUINAS PARA ATENDEREM AS DEMANDAS DA SECRETARIA DE ESTADO DE ESPORTE E LAZER - SEEL.,800,800,2020-03-03
SEEL,75000,JAQUES & COUTINHO COMERCIAL LTDA ME,20173116000130,1,950,OBJETO A SELEÇÃO DA PROPOSTA MAIS VANTAJOSA PARA A AQUISIÇÃO DE FERRAMENTAS E MÁQUINAS PARA ATENDEREM AS DEMANDAS DA SECRETARIA DE ESTADO DE ESPORTE E LAZER - SEEL.,950,950,2020-03-03
SEEL,75000,JAQUES & COUTINHO COMERCIAL LTDA ME,20173116000130,1,1250,OBJETO A SELEÇÃO DA PROPOSTA MAIS VANTAJOSA PARA A AQUISIÇÃO DE FERRAMENTAS E MÁQUINAS PARA ATENDEREM AS DEMANDAS DA SECRETARIA DE ESTADO DE ESPORTE E LAZER - SEEL.,1250,1250,2020-03-03
SEEL,75000,JAQUES & COUTINHO COMERCIAL LTDA ME,20173116000130,1,"2669,99",OBJETO A SELEÇÃO DA PROPOSTA MAIS VANTAJOSA PARA A AQUISIÇÃO DE FERRAMENTAS E MÁQUINAS PARA ATENDEREM AS DEMANDAS DA SECRETARIA DE ESTADO DE ESPORTE E LAZER - SEEL.,"2669,99","2669,99",2020-03-03
SEEL,75000,NAO INFORMADO,0,6562,0,OBJETO A SELEÇÃO DA PROPOSTA MAIS VANTAJOSA PARA A AQUISIÇÃO DE FERRAMENTAS E MÁQUINAS PARA ATENDEREM AS DEMANDAS DA SECRETARIA DE ESTADO DE ESPORTE E LAZER - SEEL.,0,0,2020-03-03
SEEL,75032,NAO INFORMADO,0,1,0,"CONTRATAÇÃO DE EMPRESA ESPECIALIZADA NA PRESTAÇÃO DE SERVIÇO ONDE SERÁ FEITO REPARO NOS 02 (DOIS) BRINQUEDOS INFLÁVEIS (FUTEBOL DE SABÃO E MULT PARQ.) DA GERÊNCIA DE ESPORTE, LAZER E PROGRAMAS ESPECIAIS DA SUPERINTENDÊNCIA DE ESPORTE E LAZER.",0,0,2020-03-04
SEEL,75084,FLATUR TURISMO LTDA,25207095000140,4,"1965,64","CONTRATAÇÃO DE EMPRESA ESPECIALIZADA NO FORNECIMENTO DE PASSAGENS AÉREAS, HOSPEDAGENS E TRANSFERS PARA EMISSÃO DO TRECHO GOIÂNIA - CAMPO GRANDE, IDA/VOLTA, COM HOSPEDAGEM E TRANSLADO, CONSIDERANDO A NECESSIDADE DA PARTICIPAÇÃO DO SECRETÁRIO E DO SUPERINTENDENTE DE ESPORTE E LAZER  NO EVENTO FÓRUM NACIONAL DO ESPORTE,  QUE REÚNE TODOS OS SECRETÁRIOS DE ESPORTE ESTADUAIS, DURANTE TODO O DIA 22 DE MARÇO DE 2020.","491,41","1965,64",2020-03-05
SEEL,75084,FLATUR TURISMO LTDA,25207095000140,1,"751,35","CONTRATAÇÃO DE EMPRESA ESPECIALIZADA NO FORNECIMENTO DE PASSAGENS AÉREAS, HOSPEDAGENS E TRANSFERS PARA EMISSÃO DO TRECHO GOIÂNIA - CAMPO GRANDE, IDA/VOLTA, COM HOSPEDAGEM E TRANSLADO, CONSIDERANDO A NECESSIDADE DA PARTICIPAÇÃO DO SECRETÁRIO E DO SUPERINTENDENTE DE ESPORTE E LAZER  NO EVENTO FÓRUM NACIONAL DO ESPORTE,  QUE REÚNE TODOS OS SECRETÁRIOS DE ESPORTE ESTADUAIS, DURANTE TODO O DIA 22 DE MARÇO DE 2020.","751,35","751,35",2020-03-05
SEEL,75084,FLATUR TURISMO LTDA,25207095000140,1,"3253,01","CONTRATAÇÃO DE EMPRESA ESPECIALIZADA NO FORNECIMENTO DE PASSAGENS AÉREAS, HOSPEDAGENS E TRANSFERS PARA EMISSÃO DO TRECHO GOIÂNIA - CAMPO GRANDE, IDA/VOLTA, COM HOSPEDAGEM E TRANSLADO, CONSIDERANDO A NECESSIDADE DA PARTICIPAÇÃO DO SECRETÁRIO E DO SUPERINTENDENTE DE ESPORTE E LAZER  NO EVENTO FÓRUM NACIONAL DO ESPORTE,  QUE REÚNE TODOS OS SECRETÁRIOS DE ESPORTE ESTADUAIS, DURANTE TODO O DIA 22 DE MARÇO DE 2020.","3253,01","3253,01",2020-03-05
SEEL,75084,NAO INFORMADO,0,6,0,"CONTRATAÇÃO DE EMPRESA ESPECIALIZADA NO FORNECIMENTO DE PASSAGENS AÉREAS, HOSPEDAGENS E TRANSFERS PARA EMISSÃO DO TRECHO GOIÂNIA - CAMPO GRANDE, IDA/VOLTA, COM HOSPEDAGEM E TRANSLADO, CONSIDERANDO A NECESSIDADE DA PARTICIPAÇÃO DO SECRETÁRIO E DO SUPERINTENDENTE DE ESPORTE E LAZER  NO EVENTO FÓRUM NACIONAL DO ESPORTE,  QUE REÚNE TODOS OS SECRETÁRIOS DE ESPORTE ESTADUAIS, DURANTE TODO O DIA 22 DE MARÇO DE 2020.",0,0,2020-03-05
SEEL,75090,NAO INFORMADO,0,37,0,"ADESÃO À ATA DE REGISTRO DE PREÇOS Nº 02/2019, PREGÃO ELETRÔNICO SRP Nº 017/2018, REALIZADO PELA SECRETARIA DE ESTADO DE SEGURANÇA PÚBLICA",0,0,2020-03-05
SEEL,75090,TORINO INFORMÁTICA LTDA,3619767000515,7,"3842,3","ADESÃO À ATA DE REGISTRO DE PREÇOS Nº 02/2019, PREGÃO ELETRÔNICO SRP Nº 017/2018, REALIZADO PELA SECRETARIA DE ESTADO DE SEGURANÇA PÚBLICA","548,9","3842,3",2020-03-05
SEEL,75090,TORINO INFORMÁTICA LTDA,3619767000515,30,132000,"ADESÃO À ATA DE REGISTRO DE PREÇOS Nº 02/2019, PREGÃO ELETRÔNICO SRP Nº 017/2018, REALIZADO PELA SECRETARIA DE ESTADO DE SEGURANÇA PÚBLICA",4400,132000,2020-03-05
SEEL,75092,ELIZABETH JACINTO DE LIMA  BRAGA-ME,13406941000171,1,5047,"CONTRATAÇÃO DE EMPRESA ESPECIALIZADA NA PRESTAÇÃO DE SERVIÇO ONDE SERÁ FEITO REPARO NOS 02 (DOIS) BRINQUEDOS INFLÁVEIS (FUTEBOL DE SABÃO E MULT PARQ.) DA GERÊNCIA DE ESPORTE, LAZER E PROGRAMAS ESPECIAIS DA SUPERINTENDÊNCIA DE ESPORTE E LAZER.",5047,5047,2020-03-05
SEEL,75092,ELIZABETH JACINTO DE LIMA  BRAGA-ME,13406941000171,1,5183,"CONTRATAÇÃO DE EMPRESA ESPECIALIZADA NA PRESTAÇÃO DE SERVIÇO ONDE SERÁ FEITO REPARO NOS 02 (DOIS) BRINQUEDOS INFLÁVEIS (FUTEBOL DE SABÃO E MULT PARQ.) DA GERÊNCIA DE ESPORTE, LAZER E PROGRAMAS ESPECIAIS DA SUPERINTENDÊNCIA DE ESPORTE E LAZER.",5183,5183,2020-03-05
SEEL,75092,NAO INFORMADO,0,2,0,"CONTRATAÇÃO DE EMPRESA ESPECIALIZADA NA PRESTAÇÃO DE SERVIÇO ONDE SERÁ FEITO REPARO NOS 02 (DOIS) BRINQUEDOS INFLÁVEIS (FUTEBOL DE SABÃO E MULT PARQ.) DA GERÊNCIA DE ESPORTE, LAZER E PROGRAMAS ESPECIAIS DA SUPERINTENDÊNCIA DE ESPORTE E LAZER.",0,0,2020-03-05
SEEL,75093,NAO INFORMADO,0,1,0,"CONTRATAÇÃO DE EMPRESA ESPECIALIZADA NA PRESTAÇÃO DE SERVIÇO ONDE SERÁ FEITO REPARO NOS 02 (DOIS) BRINQUEDOS INFLÁVEIS (FUTEBOL DE SABÃO E MULT PARQ.) DA GERÊNCIA DE ESPORTE, LAZER E PROGRAMAS ESPECIAIS DA SUPERINTENDÊNCIA DE ESPORTE E LAZER.",0,0,2020-03-05
SEEL,75139,NAO INFORMADO,0,4,0,CONTRATAÇÃO DE EMPRESA ESPECIALIZADA PARA PRESTAR SERVIÇO DE MANUTENÇÃO PREVENTIVA E CORRETIVA POR UM PERÍODO DE 12 (DOZE) MESES DE GRUPOS DE GERADORES SITUADOS NO ESTÁDIO OLÍMPICO E ESTÁDIO SERRA DOURADA.,0,0,2020-03-06
SEEL,75139,S.NOLLI COMERCIO E SERVIÇOS LTDA,3566923000101,1,14079,CONTRATAÇÃO DE EMPRESA ESPECIALIZADA PARA PRESTAR SERVIÇO DE MANUTENÇÃO PREVENTIVA E CORRETIVA POR UM PERÍODO DE 12 (DOZE) MESES DE GRUPOS DE GERADORES SITUADOS NO ESTÁDIO OLÍMPICO E ESTÁDIO SERRA DOURADA.,14079,14079,2020-03-06
SEEL,75139,S.NOLLI COMERCIO E SERVIÇOS LTDA,3566923000101,1,"15965,11",CONTRATAÇÃO DE EMPRESA ESPECIALIZADA PARA PRESTAR SERVIÇO DE MANUTENÇÃO PREVENTIVA E CORRETIVA POR UM PERÍODO DE 12 (DOZE) MESES DE GRUPOS DE GERADORES SITUADOS NO ESTÁDIO OLÍMPICO E ESTÁDIO SERRA DOURADA.,"15965,11","15965,11",2020-03-06
SEEL,75139,S.NOLLI COMERCIO E SERVIÇOS LTDA,3566923000101,1,"39355,85",CONTRATAÇÃO DE EMPRESA ESPECIALIZADA PARA PRESTAR SERVIÇO DE MANUTENÇÃO PREVENTIVA E CORRETIVA POR UM PERÍODO DE 12 (DOZE) MESES DE GRUPOS DE GERADORES SITUADOS NO ESTÁDIO OLÍMPICO E ESTÁDIO SERRA DOURADA.,"39355,85","39355,85",2020-03-06
SEEL,75139,S.NOLLI COMERCIO E SERVIÇOS LTDA,3566923000101,1,"56349,96",CONTRATAÇÃO DE EMPRESA ESPECIALIZADA PARA PRESTAR SERVIÇO DE MANUTENÇÃO PREVENTIVA E CORRETIVA POR UM PERÍODO DE 12 (DOZE) MESES DE GRUPOS DE GERADORES SITUADOS NO ESTÁDIO OLÍMPICO E ESTÁDIO SERRA DOURADA.,"56349,96","56349,96",2020-03-06
SEEL,75183,NAO INFORMADO,0,"15001,5",0,"ADESÃO A ATA  DO MINISTÉRIO PÚBLICO DE GOIÁS, PREGÃO ELETRÔNICO N.º 001/2019, TENDO COMO OBJETO: SERVIÇOS GRÁFICOS IMPRESSOS (DIVERSOS), CAPA PARA PROCESSO, GRAFICO - IMPRESSOS (DIVERSOS), CONFECCAO DE MATERIAL PROMOCIONAL / PASTAS / BRINDES, CONFECCAO DE CRACHAS.",0,0,2020-03-10
SEEL,75258,JAQUES & COUTINHO COMERCIAL LTDA ME,20173116000130,2,"599,8",AQUISIÇÃO DE TINTAS E PULVERIZADOR COSTAL PARA SEREM UTILIZADOS NA DEMARCAÇÃO DE CAMPOS ESPORTIVOS PARA ATENDEREM AS DEMANDAS DA SECRETARIA DE ESTADO DE ESPORTE E LAZER.,"299,9","599,8",2020-03-17
SEEL,75258,LEMA COMERCIO E SERVIÇOS LTDA - ME,24935938000161,70,7420,AQUISIÇÃO DE TINTAS E PULVERIZADOR COSTAL PARA SEREM UTILIZADOS NA DEMARCAÇÃO DE CAMPOS ESPORTIVOS PARA ATENDEREM AS DEMANDAS DA SECRETARIA DE ESTADO DE ESPORTE E LAZER.,106,7420,2020-03-17
SEEL,75258,NAO INFORMADO,0,72,0,AQUISIÇÃO DE TINTAS E PULVERIZADOR COSTAL PARA SEREM UTILIZADOS NA DEMARCAÇÃO DE CAMPOS ESPORTIVOS PARA ATENDEREM AS DEMANDAS DA SECRETARIA DE ESTADO DE ESPORTE E LAZER.,0,0,2020-03-17
SEEL,75298,NAO INFORMADO,0,12,0,"A AQUISIÇÃO DE ETIQUETAS PARA FINS DE CONFECÇÃO DE ETIQUETAS PATRIMONIAIS, DE ACORDO COM O PADRÃO ADOTADO PELO ESTADO DE GOIÁS E COM AS ESPECIFICAÇÕES DESTE TERMO DE REFERÊNCIA.",0,0,2020-03-19
SEEL,75300,NAO INFORMADO,0,12,0,"A AQUISIÇÃO DE ETIQUETAS PARA FINS DE CONFECÇÃO DE ETIQUETAS PATRIMONIAIS, DE ACORDO COM O PADRÃO ADOTADO PELO ESTADO DE GOIÁS E COM AS ESPECIFICAÇÕES DESTE TERMO DE REFERÊNCIA.",0,0,2020-03-19
SEEL,75300,SR COMERCIO DE EQUIPAMENTOS PARA INFORMATICA-EIRELI-ME,19404487000104,10,500,"A AQUISIÇÃO DE ETIQUETAS PARA FINS DE CONFECÇÃO DE ETIQUETAS PATRIMONIAIS, DE ACORDO COM O PADRÃO ADOTADO PELO ESTADO DE GOIÁS E COM AS ESPECIFICAÇÕES DESTE TERMO DE REFERÊNCIA.",50,500,2020-03-19
SEEL,75300,SR COMERCIO DE EQUIPAMENTOS PARA INFORMATICA-EIRELI-ME,19404487000104,2,1340,"A AQUISIÇÃO DE ETIQUETAS PARA FINS DE CONFECÇÃO DE ETIQUETAS PATRIMONIAIS, DE ACORDO COM O PADRÃO ADOTADO PELO ESTADO DE GOIÁS E COM AS ESPECIFICAÇÕES DESTE TERMO DE REFERÊNCIA.",670,1340,2020-03-19
SEEL,75446,NAO INFORMADO,0,1,0,"ONTRATAÇÃO DO SERVIÇO DE FORNECIMENTO DE ENERGIA ELÉTRICA DE ALTA TENSÃO, PRESTADO PELA EMPRESA ENEL S.A., ÚNICA FORNECEDORA DESSE SERVIÇO NA MAIORIA DOS MUNICÍPIOS DO ESTADO DE GOIÁS, VISANDO ATENDER AS UNIDADES CONSUMIDORAS, CLASSIFICADAS COMO GRUPO A, ONDE FUNCIONAM GINÁSIOS, ESTÁDIOS E PRAÇAS ESPORTIVAS, VINCULADOS À SECRETARIA DE ESTADO DE ESPORTE E LAZER - SEL.",0,0,2020-03-31
SEEL,75447,NAO INFORMADO,0,1,0,"ONTRATAÇÃO DO SERVIÇO DE FORNECIMENTO DE ENERGIA ELÉTRICA DE ALTA TENSÃO, PRESTADO PELA EMPRESA ENEL S.A., ÚNICA FORNECEDORA DESSE SERVIÇO NA MAIORIA DOS MUNICÍPIOS DO ESTADO DE GOIÁS, VISANDO ATENDER AS UNIDADES CONSUMIDORAS, CLASSIFICADAS COMO GRUPO A, ONDE FUNCIONAM GINÁSIOS, ESTÁDIOS E PRAÇAS ESPORTIVAS, VINCULADOS À SECRETARIA DE ESTADO DE ESPORTE E LAZER - SEL.",0,0,2020-03-31
SEEL,75472,NAO INFORMADO,0,1,0,"CONTRATAÇÃO DE EMPRESA ESPECIALIZADA NA PRESTAÇÃO DE SERVIÇOS DE INSTALAÇÃO DE REFLETORES LED, COM FORNECIMENTO DE MATERIAL PARA ILUMINAÇÃO DO CAMPO DO ESTÁDIO SERRA DOURADA.",0,0,2020-04-02
SEEL,75519,GESY SARAIVA DE GOIÁS,34533426000122,120,"910,8",AQUISIÇÃO DE MÁSCARAS DESCARTÁVEIS E ÁLCOOL EM GEL 70%.,"7,59","910,8",2020-04-07
SEEL,75519,GESY SARAIVA DE GOIÁS,34533426000122,3,"47,7",AQUISIÇÃO DE MÁSCARAS DESCARTÁVEIS E ÁLCOOL EM GEL 70%.,"15,9","47,7",2020-04-07
SEEL,75519,GESY SARAIVA DE GOIÁS,34533426000122,504,"9122,4",AQUISIÇÃO DE MÁSCARAS DESCARTÁVEIS E ÁLCOOL EM GEL 70%.,"18,1","9122,4",2020-04-07
SEEL,75525,NAO INFORMADO,0,1477,0,"AQUISIÇÃO DE MATERIAIS DE HIGIENE E LIMPEZA, PARA ATENDER A SECRETARIA DE ESTADO DE ESPORTE EM PARTES DO PRÉDIO ADMINISTRATIVO E DEMAIS ESPAÇOS ESPORTIVOS (PRAÇAS ESPORTIVAS, GINÁSIOS E CENTRO DE EXCELÊNCIA), TENDO EM VISTA A AUSÊNCIA DESTE MATERIAL NO ALMOXARIFADO.",0,0,2020-04-07
SEEL,75525,SAMANTHA ALVES DE SOUZA SANTOS,15488199000116,100,48,"AQUISIÇÃO DE MATERIAIS DE HIGIENE E LIMPEZA, PARA ATENDER A SECRETARIA DE ESTADO DE ESPORTE EM PARTES DO PRÉDIO ADMINISTRATIVO E DEMAIS ESPAÇOS ESPORTIVOS (PRAÇAS ESPORTIVAS, GINÁSIOS E CENTRO DE EXCELÊNCIA), TENDO EM VISTA A AUSÊNCIA DESTE MATERIAL NO ALMOXARIFADO.","0,48",48,2020-04-07
SEEL,75525,SAMANTHA ALVES DE SOUZA SANTOS,15488199000116,56,"52,64","AQUISIÇÃO DE MATERIAIS DE HIGIENE E LIMPEZA, PARA ATENDER A SECRETARIA DE ESTADO DE ESPORTE EM PARTES DO PRÉDIO ADMINISTRATIVO E DEMAIS ESPAÇOS ESPORTIVOS (PRAÇAS ESPORTIVAS, GINÁSIOS E CENTRO DE EXCELÊNCIA), TENDO EM VISTA A AUSÊNCIA DESTE MATERIAL NO ALMOXARIFADO.","0,94","52,64",2020-04-07
SEEL,75525,SAMANTHA ALVES DE SOUZA SANTOS,15488199000116,384,"418,56","AQUISIÇÃO DE MATERIAIS DE HIGIENE E LIMPEZA, PARA ATENDER A SECRETARIA DE ESTADO DE ESPORTE EM PARTES DO PRÉDIO ADMINISTRATIVO E DEMAIS ESPAÇOS ESPORTIVOS (PRAÇAS ESPORTIVAS, GINÁSIOS E CENTRO DE EXCELÊNCIA), TENDO EM VISTA A AUSÊNCIA DESTE MATERIAL NO ALMOXARIFADO.","1,09","418,56",2020-04-07
